transaction_id,customer_id,customer_name,email,purchase_date,product_id,category,price,quantity,total_amount,payment_method,delivery_status,customer_address
1491,57,Mr. Jeremy Foley,hhansen@hotmail.com,NULL,1022,Unknown,663.06,2,1326.12,Credit Card,Returned,"508 Melissa Courts Lake Brenda, AL 67913"
1492,322,James Sanchez,NULL,NULL,1063,Home & Kitchen,4213.07,2,8426.14,Credit Card,Cancelled,"495 Campbell Parkway Maryview, KY 39888"
1493,359,Michael Morris,NULL,NULL,1090,Electronics,4332.8,9,38995.2,Credit Card,Not Delivered,"69532 Grace Squares Apt. 962 New William, TX 72159"
1494,173,Dr. Marcus Hernandez,mhines@gmail.com,NULL,1097,Unknown,2511.42,1,2511.42,Debit Card,Processing,"350 Gordon Pass Walterchester, NM 18151"
1495,279,User,ericpittman@owens.com,NULL,1075,Books,596.22,3,1788.66,Credit Card,Pending,"597 Howard Plains Lisamouth, PA 08990"
1496,113,Cynthia Butler,carrollemily@yahoo.com,NULL,1074,Toys,1254.16,2,2508.32,Credit Card,Cancelled,"169 Benjamin Roads South Jillfort, ID 58815"
1497,287,Elizabeth Gray,wfleming@gmail.com,NULL,1025,Books,2563.94,6,15383.64,Credit Card,Returned,"819 Jasmine Springs South Bailey, RI 99480"
1498,430,Victoria Curtis,jenningskatrina@cooper.info,NULL,1048,Clothing,2857.1,3,8571.3,Bank Transfer,Shipped,"883 Johnson Green Suite 501 North Rebeccaland, WA 25890"
1499,341,Dr. Tara Schultz,john61@gmail.com,NULL,1043,Books,3308.93,5,16544.6,Cash,Returned,"2638 Helen Bypass Port Justin, CO 33952"
1500,150,Eric Fischer,NULL,NULL,1038,Electronics,2049.9,1,2049.9,Credit Card,Processing,"50837 Paul Mountain West Kristashire, CT 01412"
1501,449,User,miguel04@gmail.com,NULL,1041,Unknown,77.5,0,0,Credit Card,Delivered,"2730 Warren Street Apt. 582 North Ivan, IA 66240"
1502,126,Scott Hall,jessica37@dixon.com,NULL,1045,Books,2014.36,2,4028.72,PayPal,Cancelled,"7766 Kristina Summit Port Nicoleburgh, GA 37322"
1503,154,Dana Schultz,dwallace@merritt.info,NULL,1088,Electronics,918.76,4,3675.04,Credit Card,Processing,"500 Brenda Ford Suite 939 Douglasstad, KY 28044"
1504,489,Eric Fox,wallacedavid@yahoo.com,NULL,1040,Clothing,4922.29,2,9844.58,Credit Card,Delivered,"74665 Long Walks Apt. 987 Starkhaven, IA 67038"
1505,385,Stephanie Buchanan,NULL,NULL,1097,Unknown,3000.52,0,0,Cash,Pending,"00760 Christopher Bypass Apt. 692 New Dustinside, WI 04592"
1506,473,Mr. Michael Guzman II,smithdonald@rice.com,NULL,1017,Books,3747.04,6,22482.2,Cash,Shipped,"271 Holloway Neck Lake Stephen, WA 34025"
1507,272,Steven Navarro,ptaylor@hotmail.com,NULL,1088,Toys,3056.25,9,27506.25,PayPal,Delivered,"15686 Brooks Union Apt. 748 Port Dawn, ND 86924"
1508,103,Philip Warren,eriksnyder@gmail.com,NULL,1057,Toys,82.16,3,246.48,Credit Card,Pending,"5238 Thompson Viaduct Darrellfurt, MD 19592"
1509,416,Robert Hernandez,angela09@patel-edwards.com,NULL,1002,Unknown,1125.25,1,1125.25,PayPal,Returned,"0763 Nunez Station Angelashire, KS 72584"
1510,392,David Patton,msilva@yahoo.com,NULL,1096,Toys,2082.87,4,8331.48,PayPal,Delivered,"510 Cunningham Route Angelaland, MN 33088"
1511,298,Jeffrey Fernandez,hpreston@hayes-richards.org,NULL,1062,Books,473.64,1,473.64,Credit Card,Delivered,"92677 Jacobson Knolls Suite 667 Gonzalezville, ME 36299"
1512,245,User,brenda33@yahoo.com,NULL,1088,Books,2823.15,0,0,Credit Card,Not Delivered,"939 Thomas Stravenue Apt. 103 New Katherine, NE 50401"
1513,175,Michelle Williams,crystal86@lloyd.com,NULL,1009,Unknown,3660.71,4,14642.8,Credit Card,Shipped,"84880 Franklin Lights Apt. 674 Natashamouth, NE 61516"
1514,38,Kristen Weeks,eprice@hotmail.com,NULL,1068,Books,4725.11,2,9450.22,Credit Card,Shipped,"PSC 2695, Box 1776 APO AP 89964"
1515,476,Lisa Neal,solissara@hotmail.com,NULL,1081,Electronics,2858.21,5,14291,PayPal,Processing,"00148 Michael Roads South Katieport, OK 48201"
1516,169,Gabriela Flores,scottperry@hotmail.com,NULL,1017,Clothing,1379.8,7,9658.6,Bank Transfer,Returned,"522 Jones Wall Apt. 466 South Dustinside, OK 90503"
1517,246,Ashley Giles,sstewart@young.org,NULL,1050,Toys,3540.38,5,17701.9,Cash,Not Delivered,"085 Adams Wells Lake Meganville, AL 84493"
1518,25,Joseph Dougherty,natasha25@frazier.info,NULL,1094,Electronics,4483.04,0,0,Credit Card,Processing,Unit 1898 Box 8024 DPO AP 05875
1519,354,Elizabeth Mitchell,ashley96@odom-williams.com,NULL,1040,Unknown,1998.55,1,1998.55,PayPal,Pending,"28638 Christian Rapid North Michaelmouth, KY 60220"
1520,305,Zachary Calderon,laurahoward@yahoo.com,NULL,1058,Toys,2042.77,3,6128.31,Credit Card,Processing,"136 Sandoval Overpass Apt. 222 New Elizabeth, NJ 37586"
1521,408,Jennifer Smith,michelle20@stephens.com,NULL,1075,Electronics,3909.53,7,27366.7,Cash,Pending,"65804 Christy Prairie New Keithton, VT 07552"
1522,407,Linda Brown,kimberly08@griffin.com,NULL,1085,Books,2395.83,6,14374.98,Debit Card,Returned,"290 David Court Suite 239 North Molly, VT 66206"
1523,12,Jamie Miles,privera@ibarra.com,NULL,1021,Unknown,2511.42,1,2511.42,Credit Card,Shipped,Unit 0841 Box 7291 DPO AP 46131
1524,315,Jon Fitzgerald,vjackson@hotmail.com,NULL,1018,Unknown,1465.05,4,5860.2,Debit Card,Pending,"82515 Julie Locks North Glendatown, VA 75631"
1525,390,Michael Anderson,zochoa@yahoo.com,NULL,1055,Toys,442.44,7,3097.08,PayPal,Returned,"5947 Gallagher Lake Suite 154 New Duanechester, OR 98638"
1526,312,Kelly Watson,twatson@jones-allen.info,NULL,1029,Books,3347.57,6,20085.4,Cash,Processing,"662 Navarro Road Suite 821 Ambermouth, CO 65934"
1527,35,Douglas Church,valerie77@gmail.com,NULL,1024,Toys,2163.9,1,2163.9,Credit Card,Pending,"74611 Stanley Creek Lake Ashley, MS 56392"
1528,172,Theresa Garcia,NULL,NULL,1074,Home & Kitchen,3047.1,9,27423.9,Debit Card,Cancelled,"288 Spencer Trail Lake Maria, CO 31721"
1529,19,User,lopezamanda@garcia.biz,NULL,1017,Electronics,2236.62,3,6709.86,PayPal,Delivered,"695 Bradley Motorway Apt. 577 South Michael, SD 81233"
1530,320,Austin Boyd,brownkimberly@yahoo.com,NULL,1018,Home & Kitchen,3219.66,5,16098.3,Cash,Processing,"319 Thomas Light Suite 795 North Gregory, NM 64335"
1531,263,User,NULL,NULL,1042,Electronics,2184.04,5,10920.2,PayPal,Shipped,USCGC Clark FPO AE 09350
1532,493,Charles Riley,gomezmichael@adams-webb.biz,NULL,1084,Clothing,192.57,2,385.14,Credit Card,Processing,USNV Greene FPO AP 47875
1533,399,Mrs. Alyssa Paul PhD,pamelasmith@collins.com,NULL,1045,Unknown,1573.98,8,12591.84,Cash,Cancelled,"896 Horton Centers North Derek, TX 08358"
1534,141,Michael Sanchez,debbie71@ewing-martin.net,NULL,1082,Toys,533.47,6,3200.82,Debit Card,Returned,"267 Guzman Corner Johnsonfort, NH 85045"
1535,459,Rebecca Welch,rnichols@mcgee.com,NULL,1017,Clothing,479.73,3,1439.19,PayPal,Returned,"5271 Wang Causeway Austinland, MD 51286"
1536,370,Joshua Sullivan,nancy77@yahoo.com,NULL,1073,Clothing,3642.28,5,18211.4,Credit Card,Processing,"17530 Smith Glen Suite 419 New Zacharyton, CO 61760"
1537,470,Amber Allen,ieverett@morales.info,NULL,1014,Unknown,4887.23,2,9774.46,Debit Card,Cancelled,N/A
1538,142,Brian Carroll,vwhite@hotmail.com,NULL,1049,Unknown,2511.42,1,2511.42,PayPal,Processing,N/A
1539,91,Michael Robbins,grobinson@hotmail.com,NULL,1029,Electronics,570.11,6,3420.66,Credit Card,Delivered,"04235 Rachael Valleys Mitchellmouth, NC 34605"
1540,353,Justin Ellis,mauricebaker@yahoo.com,NULL,1095,Home & Kitchen,4991.12,9,44920.08,Credit Card,Delivered,"152 Rachel Road North Alan, DE 52885"
1541,321,John Larson,davidfernandez@gmail.com,NULL,1004,Books,246.38,4,985.52,Credit Card,Not Delivered,Unit 0779 Box 2067 DPO AP 06704
1542,287,Loretta Mason,NULL,NULL,1082,Electronics,3240.87,7,22686.09,Credit Card,Pending,"534 Courtney Extensions Suite 733 Port Davidport, VA 27803"
1543,214,Marilyn Green,summerthompson@blake.com,NULL,1020,Books,729.8,8,5838.4,Debit Card,Not Delivered,"03275 David Ville North Karenland, NV 39418"
1544,446,Michael Perry,escobarroger@wells.com,NULL,1047,Clothing,4844.24,8,38753.92,Debit Card,Delivered,"2449 Woods Villages North Brianna, NV 29625"
1545,341,Anthony Alexander,griffindavid@roberts.com,NULL,1009,Books,3949.86,5,19749.3,Bank Transfer,Cancelled,"193 West Brooks South Samanthamouth, TN 18166"
1546,50,Mark Garcia,NULL,NULL,1077,Home & Kitchen,1731.92,1,1731.92,Credit Card,Pending,"900 Scott Island East Jayfort, CT 53859"
1547,152,Debbie Davidson,eallen@tyler-beltran.com,NULL,1079,Electronics,399.51,7,2796.57,Credit Card,Cancelled,"215 Holly River Lake Melissafort, DC 62923"
1548,185,Shannon Quinn,judy15@hotmail.com,NULL,1027,Unknown,3924.69,5,19623.5,Debit Card,Not Delivered,"722 Blair Islands West Rachelmouth, SC 61592"
1549,62,Pamela Allen,josephmercado@yahoo.com,NULL,1015,Home & Kitchen,4569.26,0,0,Cash,Returned,"900 Bush Vista Ronnieshire, VT 25816"
1550,189,Richard Jordan,jterrell@foster.com,NULL,1092,Home & Kitchen,4998.71,7,34991,Credit Card,Cancelled,"PSC 6872, Box 4364 APO AP 22576"
1551,124,Donald Cuevas,tjackson@mitchell.com,NULL,1019,Electronics,3817.72,5,19088.6,Credit Card,Not Delivered,"01275 Jackson Harbors Murphyland, WI 02954"
1552,149,Thomas Rogers,vvalenzuela@kirk-hernandez.biz,NULL,1090,Unknown,1309.92,4,5239.68,PayPal,Not Delivered,"230 Bonilla Throughway Williamville, WI 71603"
1553,313,Tiffany Baldwin,williamsjohn@harper-banks.com,NULL,1052,Home & Kitchen,4490,5,22450,Credit Card,Not Delivered,"4693 Palmer Corner West Heather, IA 59414"
1554,57,User,amanda54@smith-walker.com,NULL,1026,Unknown,135.66,4,542.64,Cash,Returned,Unit 4753 Box 1926 DPO AE 77068
1555,341,User,ywalton@williams.com,NULL,1089,Toys,3022.63,2,6045.26,Credit Card,Returned,"5268 Sherry Way Apt. 965 North Whitneyport, NM 88110"
1556,304,Karen Rodriguez,emily61@crawford-jones.com,NULL,1026,Toys,1173.86,1,1173.86,Cash,Processing,"4171 Williams Haven Suite 873 East Caitlinchester, VT 17571"
1557,179,Alexandra Kelley,allison91@yahoo.com,NULL,1026,Toys,1299.78,2,2599.56,Cash,Returned,"385 Sheri Falls Suite 560 West Shirleyside, IA 20932"
1558,169,Carla Austin,ugarcia@wagner-cole.com,NULL,1046,Books,2574.46,5,12872.3,Cash,Pending,"PSC 1664, Box 1399 APO AP 29364"
1559,325,Daniel Wilson,shelly84@yahoo.com,NULL,1092,Home & Kitchen,2507.06,5,12535.3,Credit Card,Returned,"0498 Randall Route Brianstad, PA 13510"
1560,270,Samuel Day,matthew71@yahoo.com,NULL,1049,Electronics,1763.32,2,3526.64,Credit Card,Returned,"755 Kaufman Hills Apt. 609 Robertburgh, NJ 74019"
1561,53,Joseph Thompson,eugene01@smith.com,NULL,1082,Electronics,96.77,1,96.77,Credit Card,Returned,"PSC 0574, Box 7529 APO AA 58942"
1562,490,Laura Pierce,NULL,NULL,1096,Books,4024.61,6,24147.66,Bank Transfer,Cancelled,"118 Matthew Lock Simsside, MD 46796"
1563,443,Phillip Weber,NULL,NULL,1053,Electronics,3770.13,1,3770.13,Credit Card,Returned,"516 Jimenez Street Suite 681 East Kenneth, KY 80427"
1564,100,Erica Jackson,morgan71@smith-allen.com,NULL,1003,Toys,1552.1,8,12416.8,Credit Card,Pending,"3537 Ortega Cape East Michael, NJ 04933"
1565,480,Kathryn Wallace,ilopez@brooks-duncan.com,NULL,1066,Home & Kitchen,1618.74,2,3237.48,Debit Card,Not Delivered,"487 Thomas Point Suite 371 Amandashire, MS 64612"
1566,263,James Harmon,alexanderarthur@yahoo.com,NULL,1097,Electronics,1491.88,4,5967.52,Credit Card,Cancelled,"183 Conner Fall Apt. 319 Christinashire, CT 80073"
1567,52,Kelly Smith,williamsstephen@gmail.com,NULL,1042,Electronics,689.23,8,5513.84,Cash,Delivered,"PSC 9183, Box 3894 APO AE 55786"
1568,59,Ashley Smith,mcbridedaniel@mclean.com,NULL,1019,Clothing,4566.93,6,27401.58,Credit Card,Returned,"80104 Holly Passage Suite 900 Port Christinafort, OR 00760"
1569,491,Maria Stevens,salazarross@patterson.com,NULL,1017,Clothing,2801.48,5,14007.4,Debit Card,Processing,"67354 Hatfield Summit Tylerton, OR 93355"
1570,107,Tonya Estes,cpugh@yang.biz,NULL,1033,Clothing,3138.85,5,15694.3,Credit Card,Processing,"518 Tina Village North Larryborough, VT 21303"
1571,4,Matthew Wood,lisamitchell@gmail.com,NULL,1076,Home & Kitchen,1465.49,4,5861.96,Debit Card,Not Delivered,"8065 Johnson Lights West Johnstad, MN 22277"
1572,102,Emily Moreno,cherylcook@williams.com,NULL,1049,Toys,3678.51,1,3678.51,Cash,Not Delivered,N/A
1573,195,Melissa Weber,tarabailey@hotmail.com,NULL,1056,Unknown,1729.99,4,6919.96,Bank Transfer,Cancelled,"87619 Brittany Mission Denisemouth, TN 47098"
1574,261,Sean Martin,hopkinsedward@hotmail.com,NULL,1063,Toys,514.25,7,3599.75,Credit Card,Processing,"PSC 4459, Box 6314 APO AA 56619"
1575,364,Kathryn Hernandez,hillrobin@yahoo.com,NULL,1003,Toys,316.93,5,1584.65,Debit Card,Delivered,"351 Amanda Groves Suite 456 Fosterchester, MT 29097"
1576,479,Jennifer Williams,amy69@jimenez-hart.net,NULL,1049,Home & Kitchen,466.27,4,1865.08,PayPal,Shipped,"34342 Heather Row Apt. 010 Brandonburgh, UT 67686"
1577,371,Karen Ashley,smithchristopher@weaver.com,NULL,1055,Home & Kitchen,287.13,2,574.26,Debit Card,Processing,"199 Sarah Fort Suite 785 Higginstown, OK 63495"
1578,349,Andrew Walton,jacob12@gmail.com,NULL,1026,Clothing,4215.97,6,25295.82,Credit Card,Processing,"60986 Sean Mill Apt. 391 Walkerborough, NE 85737"
1579,46,James Weeks,margaretschmidt@brown-sanchez.info,NULL,1099,Electronics,2613.02,4,10452.1,Cash,Pending,"604 Julie Stream Aaronburgh, CA 16999"
1580,354,Kyle Jones,ttaylor@moreno.biz,NULL,1072,Books,1505.94,4,6023.76,Credit Card,Shipped,N/A
1581,310,Patrick Palmer,jacksonbonilla@hotmail.com,NULL,1052,Books,1363.65,4,5454.6,Debit Card,Not Delivered,"16749 Linda Port South Kimberlyville, MN 30663"
1582,423,Brenda Ballard,snyderkatherine@gmail.com,NULL,1007,Unknown,1034.95,1,1034.95,Bank Transfer,Shipped,N/A
1583,307,Christopher Reyes,robert60@atkinson.net,NULL,1046,Electronics,1685.62,4,6742.48,PayPal,Processing,"467 Mckinney Mount Suite 203 Hardinghaven, OK 98785"
1584,143,Mark Riddle,monica28@jackson-aguirre.com,NULL,1046,Unknown,2274.84,4,9099.36,PayPal,Not Delivered,"615 Bush Overpass Suite 876 West Tammymouth, IN 44054"
1585,268,Rachel Ryan DDS,hwatson@norton.biz,NULL,1016,Clothing,1071.77,1,1071.77,Credit Card,Shipped,"624 Renee Vista South Jordan, MA 94527"
1586,369,Eric Rivera,april41@gmail.com,NULL,1024,Unknown,2511.42,2,5022.84,Credit Card,Not Delivered,"13736 White Estates Nicholasfort, DC 53011"
1587,123,Amy Kemp,singhjames@mcdaniel.com,NULL,1061,Electronics,4109.14,0,0,Credit Card,Not Delivered,"598 Ruiz Parks Apt. 894 Danielmouth, MS 15573"
1588,105,Mark Peters,jessecox@yahoo.com,NULL,1054,Electronics,3056.48,3,9169.44,Credit Card,Cancelled,"802 Johnny Points Apt. 592 Coreyville, AR 14276"
1589,157,Bruce Garcia,ashley96@gmail.com,NULL,1062,Books,3970.51,2,7941.02,Credit Card,Delivered,"1356 John Vista East Heather, NV 46593"
1590,146,Kenneth Baker,wardzachary@hotmail.com,NULL,1001,Clothing,4255.76,9,38301.8,Debit Card,Not Delivered,"7480 Flores Lane Suite 502 Francoberg, AL 20554"
1591,144,Brittany Harris,kimberlyholmes@gmail.com,NULL,1049,Home & Kitchen,1348.92,8,10791.4,Cash,Pending,"102 Zhang Lake Apt. 818 Williamschester, HI 80313"
1592,119,Erika Harris,mcconnelljeremy@curtis.com,NULL,1025,Unknown,2669.72,3,8009.16,Bank Transfer,Processing,"82104 Garcia Harbor South Annastad, AR 05118"
1593,318,Ryan Mcmillan,crystal24@gmail.com,NULL,1010,Books,2287.41,1,2287.41,PayPal,Processing,"57181 Edwards Expressway Apt. 851 East John, CA 52944"
1594,274,Pamela Jones,rgrant@gmail.com,NULL,1080,Unknown,4439.86,7,31079,Credit Card,Pending,"0676 Matthew Centers Sandovalfurt, GA 27879"
1595,91,Kevin Cox,christina46@yahoo.com,NULL,1016,Unknown,3721.91,4,14887.6,Bank Transfer,Returned,"6347 Freeman Shoals West Amymouth, ND 04091"
1596,57,Megan Dawson,christopherschwartz@yahoo.com,NULL,1058,Home & Kitchen,1360.58,4,5442.32,Credit Card,Not Delivered,"271 Sharon Via Apt. 485 Bautistaville, NE 34944"
1597,438,Linda Williams,wkennedy@yahoo.com,NULL,1072,Clothing,3556.38,1,3556.38,Cash,Not Delivered,N/A
1598,345,Greg Hernandez,gthomas@hotmail.com,NULL,1029,Electronics,568.42,5,2842.1,PayPal,Not Delivered,"78072 Zachary Place Suite 733 Alexanderbury, VT 68166"
1599,228,Cindy Jenkins,cheryl49@gmail.com,NULL,1092,Toys,4558.64,4,18234.56,PayPal,Shipped,"6527 Mckenzie Crossing Apt. 112 Kaylaberg, MO 20119"
1600,473,Jane Cruz,NULL,NULL,1006,Unknown,3870.13,6,23220.78,Credit Card,Not Delivered,USNS Gallagher FPO AE 48289
1601,116,James Bond,micheallee@gmail.com,NULL,1016,Toys,920.08,4,3680.32,Cash,Not Delivered,N/A
1602,317,Tracy Gould,cblack@gmail.com,NULL,1020,Clothing,1642.22,4,6568.88,PayPal,Pending,"587 Kathleen Alley Suite 011 West Heatherton, NJ 02695"
1603,278,Daniel Silva,kathleen55@baird.com,NULL,1080,Toys,617.53,2,1235.06,Cash,Delivered,"15254 Gregory Stravenue Tinaside, TN 08443"
1604,126,Erica Powell,rmiles@ferguson.com,NULL,1071,Unknown,1986.65,5,9933.25,PayPal,Delivered,"333 Gonzales Pine Davisburgh, NY 65314"
1605,392,Jill Davis,jeanetterubio@gmail.com,NULL,1078,Home & Kitchen,769.91,2,1539.82,Debit Card,Returned,"6667 Joseph Grove Suite 608 New Samanthamouth, MN 91044"
1606,395,Michelle Chaney,moorejose@white-parker.com,NULL,1043,Toys,2235.47,7,15648.3,Credit Card,Pending,"560 Lydia Unions Suite 824 Blackburnhaven, LA 79717"
1607,128,Emily Norris,ramirezjoshua@gmail.com,NULL,1026,Clothing,4102.28,6,24613.7,Cash,Not Delivered,"111 Taylor Valley Adamsport, NY 76182"
1608,57,Anthony Rogers MD,tjones@hotmail.com,NULL,1090,Clothing,1208.19,5,6040.95,Bank Transfer,Delivered,"960 Pineda Brook Port Sallybury, IN 19096"
1609,121,Joshua Murphy,elizabeth75@gmail.com,NULL,1078,Home & Kitchen,3578.6,7,25050.2,Credit Card,Cancelled,"086 Edwards Knoll Clarkview, IL 00604"
1610,NULL,Joseph Morales,adamstewart@moore.com,NULL,1071,Toys,1659.39,4,6637.56,Debit Card,Cancelled,"41468 Taylor Common Kathrynchester, IA 36071"
1611,238,Ronnie Braun,kimberly04@gmail.com,NULL,1033,Toys,2778.02,9,25002.2,Credit Card,Cancelled,"381 Alicia Mountains New Grant, ID 00682"
1612,289,Gary Crawford,xbell@brown.com,NULL,1026,Electronics,2666.72,1,2666.72,Bank Transfer,Not Delivered,"PSC 4907, Box 1573 APO AP 87345"
1613,95,Jenna Roberts,NULL,NULL,1045,Books,4757.46,3,14272.4,Credit Card,Not Delivered,"17044 Williams Loaf Suite 171 North Zachary, KS 32084"
1614,125,Adam Jackson,smithjennifer@williams.biz,NULL,1084,Clothing,3889.51,5,19447.6,PayPal,Returned,"2105 Stephanie Forges Apt. 058 Lake Mark, MD 30026"
1615,117,Frederick Lopez,lisa31@harris.com,NULL,1063,Electronics,4465.36,6,26792.2,Credit Card,Processing,N/A
1616,47,Maria Douglas,jodi00@hotmail.com,NULL,1067,Clothing,2654.71,1,2654.71,Bank Transfer,Returned,"6967 Amber Summit New Megan, SD 43833"
1617,88,Adam Gregory,lcruz@mclaughlin.biz,NULL,1052,Electronics,4252.63,4,17010.5,Debit Card,Returned,N/A
1618,487,Mark Webb,NULL,NULL,1068,Books,1202.35,3,3607.05,Credit Card,Shipped,"4689 Ariel Islands North Donnahaven, IA 48122"
1619,236,Nancy Rodriguez,churchchristopher@taylor.com,NULL,1026,Electronics,1155.56,0,0,Credit Card,Cancelled,"9194 Cohen Rapid Aliciaton, RI 54671"
1620,372,Michelle Finley DVM,jessica61@yahoo.com,NULL,1075,Clothing,676.78,4,2707.12,Cash,Not Delivered,"PSC 1894, Box 8375 APO AA 27639"
1621,384,Stephanie Duarte,esmith@yahoo.com,NULL,1002,Toys,4567.66,8,36541.3,Credit Card,Cancelled,"9902 Tucker Causeway Apt. 074 North Stacey, OK 28655"
1622,271,Nathan Lee,sarah04@yahoo.com,NULL,1014,Clothing,3742.43,3,11227.3,Bank Transfer,Returned,"PSC 2986, Box 5343 APO AE 84465"
1623,188,Benjamin Robinson,brian14@hotmail.com,NULL,1030,Unknown,1241.58,8,9932.64,Credit Card,Not Delivered,"6303 Thompson Rest New Sharonview, HI 49864"
1624,486,Rachael Murray,richardwilson@brown.net,NULL,1049,Home & Kitchen,3816.15,2,7632.3,Credit Card,Pending,N/A
1625,191,Scott Stephenson,zcallahan@sanchez-walton.net,NULL,1012,Home & Kitchen,4772.21,5,23861,Bank Transfer,Delivered,"358 Carroll Squares Angelville, KS 32144"
1626,446,Mathew Washington,millerrebecca@yahoo.com,NULL,1090,Unknown,4811.69,6,28870.14,Bank Transfer,Delivered,"7770 Larry Alley West Scottchester, SC 81982"
1627,68,Douglas Lopez,mrowland@king-ramos.org,NULL,1044,Home & Kitchen,991.38,3,2974.14,Cash,Returned,"26843 Jeffrey Green Lisatown, MS 81457"
1628,277,Robert Schneider,kflores@white.biz,NULL,1033,Home & Kitchen,3425.44,7,23978.08,PayPal,Processing,"5626 Jessica Summit Apt. 827 Kochside, GA 19054"
1629,348,Sharon Welch,cooperbrianna@hotmail.com,NULL,1013,Books,3933.48,4,15733.92,Debit Card,Cancelled,"0303 James Land Suite 154 Abigailbury, ME 91709"
1630,246,Cynthia Tate,alisondaniel@eaton.info,NULL,1078,Toys,2235.47,5,11177.3,Debit Card,Pending,"43529 Wilkerson View Port Amber, WV 81750"
1631,450,Evan Holland,michellecherry@hotmail.com,NULL,1088,Toys,1658.43,5,8292.15,Debit Card,Not Delivered,"283 Linda Island Apt. 183 Sabrinaton, NC 14411"
1632,75,David Chavez,eric66@fields.net,NULL,1098,Clothing,1567.24,5,7836.2,Credit Card,Processing,"2867 Cynthia Wall Jimmyport, MI 13117"
1633,153,Rebecca Sanchez,flemingmadeline@wheeler.info,NULL,1026,Unknown,2976.79,2,5953.58,Credit Card,Cancelled,"509 Wall Pike Apt. 316 Lake Tannerside, NE 33643"
1634,143,Aaron Rodriguez,martinezmarisa@yahoo.com,NULL,1021,Electronics,4946.76,5,24733.8,Credit Card,Returned,"4638 Patrick Circles South Jamesland, GA 15521"
1635,434,Leslie Norton,plucero@hall.com,NULL,1028,Clothing,4924.83,7,34473.8,PayPal,Cancelled,"0247 Reyes Station Suite 895 South Benjamin, WV 66602"
1636,484,Cynthia Glenn,rebeccacrosby@hotmail.com,NULL,1048,Clothing,2539.28,1,2539.28,Credit Card,Returned,"9167 Kristen Row Apt. 125 West Jennifer, AL 92919"
1637,85,Joseph Miller,onavarro@wood-chen.com,NULL,1040,Clothing,543.73,2,1087.46,Debit Card,Shipped,"PSC 9605, Box 9769 APO AE 10402"
1638,184,Jason Moore,gonzalezalexander@williams.com,NULL,1066,Clothing,4195.25,1,4195.25,Credit Card,Delivered,"86794 Schwartz Pine Hallmouth, IA 19024"
1639,284,David Gonzalez,zpowell@wilson.com,NULL,1073,Toys,2235.47,8,17883.8,Credit Card,Processing,"59221 Flores Estates Apt. 039 East Jennifermouth, OH 53752"
1640,461,Margaret Hunt,marcus54@hotmail.com,NULL,1087,Electronics,2837.81,1,2837.81,PayPal,Delivered,"5085 Jessica Via Suite 172 Jamesmouth, AL 59788"
1641,219,User,scott36@williams.net,NULL,1079,Clothing,2379.11,2,4758.22,Credit Card,Cancelled,"732 Shannon Spur Suite 347 South Aprilport, MA 56248"
1642,68,Vincent Ryan,larry78@yahoo.com,NULL,1077,Toys,672.05,6,4032.3,PayPal,Pending,"504 Matthew Glen Reneemouth, NM 41969"
1643,46,Joseph Fitzgerald,grayjohn@gmail.com,NULL,1023,Clothing,3080.55,8,24644.4,Cash,Not Delivered,N/A
1644,496,Timothy Johnson,veronicapeterson@gmail.com,NULL,1081,Home & Kitchen,2023.72,5,10118.6,Credit Card,Returned,"410 Robert Union North Michael, SD 17161"
1645,93,Joseph Blanchard,michellehardin@gmail.com,NULL,1048,Clothing,2080.39,5,10401.9,Debit Card,Not Delivered,"26347 Johnson Via Jonesside, GA 94614"
1646,237,Heather Short,alyssa20@moore.com,NULL,1002,Unknown,185.86,1,185.86,Credit Card,Delivered,"9271 Bowen Fork Suite 000 Williamview, MN 15005"
1647,445,Andrea Bowen,swalters@hicks-glover.com,NULL,1084,Unknown,3544.86,2,7089.72,Cash,Pending,"8333 Moore Plaza Cortezfort, WV 67056"
1648,499,Scott Ferguson,lisalewis@yahoo.com,NULL,1020,Clothing,1530.64,3,4591.92,Debit Card,Pending,"055 Mathews Rapids Lake Tiffanyside, PA 64929"
1649,452,Justin Moran,townsendmichelle@yahoo.com,NULL,1059,Books,1832.77,1,1832.77,PayPal,Not Delivered,"4044 Amanda Crest Gailchester, CO 55644"
1650,203,User,nicole30@gmail.com,NULL,1046,Home & Kitchen,3362.64,4,13450.6,PayPal,Delivered,"682 Yu Hills Suite 140 Deannaborough, PA 92393"
1651,399,Victoria Rojas,michaelperkins@gmail.com,NULL,1003,Electronics,4478.79,9,40309.11,Credit Card,Not Delivered,USNS Sanchez FPO AE 06481
1652,217,Sarah Williams,cjackson@ford.com,NULL,1055,Clothing,3534.22,3,10602.7,Bank Transfer,Cancelled,"18190 Joseph Stream North Russell, MD 03280"
1653,473,Laura Short,NULL,NULL,1012,Electronics,4350.3,2,8700.6,Bank Transfer,Pending,"294 Brian Lights Apt. 980 Cainhaven, AZ 63748"
1654,431,Jennifer King,emma03@cole.com,NULL,1040,Home & Kitchen,3391.09,7,23737.63,PayPal,Pending,"063 Diane Grove New Dawnmouth, IL 91928"
1655,340,Michelle Russell,lucas00@jimenez.com,NULL,1066,Clothing,2403.05,3,7209.15,PayPal,Cancelled,Unit 6241 Box 9552 DPO AP 55537
